Index,Numero generado
1,29.73723835881226
2,29.56846562681104
3,36.722448684119094
4,29.85774359157903
5,31.675760684229786
6,32.98037694833063
7,24.907026776248397
8,29.47633738468995
9,31.73287411358342
10,28.330950800278778
11,29.240214865314517
12,31.190519015999516
13,29.327701797408007
14,34.76389232969191
15,36.22977615347667
16,25.600937762094656
17,31.77822959102809
18,28.911197110113765
19,33.2912507000111
20,32.721574370282354
21,36.16323028827858
22,30.05230181870013
23,34.76070825710597
24,30.846507500982913
25,34.95184734322946
26,26.480258321461402
27,27.292553350344882
28,23.22438490551729
29,34.93037070736031
30,30.85695916407598
31,27.560056383033356
32,30.22680149651578
33,24.293066685896434
34,31.202127654043082
35,34.30238556564299
36,26.850767026075136
37,31.455694894986276
38,26.788057787274457
39,28.22322002389017
40,24.37520339247206
41,31.345440440131487
42,28.395836687193768
43,31.622263461391924
44,26.397382071717548
45,30.702638422653187
46,27.30649940167079
47,31.648228727892143
48,27.32168463960836
49,32.92227637560512
50,28.22419815787405
51,25.95892985048737
52,28.48978089324345
53,29.28704167530452
54,24.375666754770513
55,25.118783883967637
56,32.12437956315698
57,24.999564367171075
58,38.48505845693235
59,27.704541689048202
60,35.34043228506683
61,29.420552402859453
62,25.281791032487533
63,37.11161342832509
64,28.29986059308946
65,31.70246898821339
66,29.988316742142747
67,33.66896847483733
68,31.841748599637892
69,28.585066615449147
70,28.008131970232725
71,30.285883789051447
72,30.782251415096184
73,35.2347566936246
74,29.46844129245285
75,28.254650304750438
76,35.064155297784176
77,32.388138186517516
78,32.78697638346672
79,31.94183492209631
80,28.413390841476804
81,33.026248519177926
82,35.52573720639171
83,31.992536085938912
84,30.374616871678583
85,32.963287538216726
86,27.99888981063382
87,28.85394364730274
88,26.372166376577887
89,30.569626408089608
90,32.193372527099875
91,33.123320922840534
92,34.62143982192263
93,29.542869833202886
94,34.12000551025163
95,26.342220666957765
96,36.74956355908284
97,27.635083093820068
98,33.19097804915328
99,29.656430198784804
100,31.93158987183291
101,33.04661694656343
102,27.172214693908753
103,29.649327016060962
104,27.026688363521366
105,34.71334062300654
106,33.82381175975967
107,30.670278700700898
108,29.708095151678876
109,27.60052011040691
110,33.35949135321813
111,28.680712373252163
112,28.76447359208328
113,29.973775351789747
114,32.57332373961147
115,33.40030976335803
116,30.837056411099823
117,25.769954741004476
118,33.23246502307845
119,36.09761215030423
120,32.97716483393636
121,25.289526815651136
122,28.494027603890302
123,31.73855101458969
124,25.167409048962206
125,32.48092956646519
126,32.66403488324998
127,31.112568072210333
128,30.198678878724
129,25.93619472355338
130,29.66899699034351
131,29.556268570475183
132,32.986014515013366
133,20.347947354539016
134,32.0758999102677
135,26.107318919446868
136,30.069088586318884
137,32.738224402534925
138,29.06048615322599
139,28.302859188572636
140,33.78666087950957
141,31.477572169893918
142,27.225909005207328
143,29.241181100215076
144,35.01080961628506
145,28.96738360780076
146,27.2503769465975
147,30.307981654789373
