Index,Numero generado
1,100.4089625610017
2,101.54588262469888
3,98.5810301525062
4,98.32927574663039
5,96.60126165345623
6,101.95942407435547
7,105.08430600911095
8,101.52700959096376
9,100.28857650805881
10,105.44078645467339
11,105.59860801180189
12,100.50832210786832
13,98.31617344247485
14,103.4090825752576
15,102.73426587145453
16,102.92392289769985
17,97.32462269272405
18,97.70520521280372
19,100.78195951180685
20,96.28717101436371
21,95.58075360763482
22,102.72834389137043
23,93.71257455943483
24,106.30804445084263
25,97.86402592369055
26,102.65827631609429
27,97.43393455907432
28,96.35999217567267
29,88.27235330709944
30,103.55922467791822
31,91.48868747776892
32,107.00295152450184
33,108.8232101724741
34,98.68955582423668
35,97.462298711854
36,102.14506688109236
37,104.38169524256686
38,108.13773239199209
39,104.38400005175649
40,106.8190274901763
41,98.89797406957153
42,98.25620959488727
43,92.37848657678383
44,103.6583480557082
45,93.4045441301273
46,100.07042058333107
47,102.75002477499201
48,102.09923631423962
49,110.26693828867673
50,95.95222430501299
51,97.7770688598635
52,102.89519968187541
53,95.07047286766151
54,93.47127709130552
55,100.47933073657882
56,99.79166642803476
57,98.66812221698642
58,106.47950916084662
59,100.79866906608277
60,106.15092856759954
61,95.81724675085533
62,96.36311092460339
63,102.51104483964652
64,91.01600451514847
65,108.00117631467589
66,108.54458368670672
67,107.57375152968005
68,99.56152650514932
69,95.2409765115917
70,108.79152706899117
71,101.8888756019033
72,106.29335505844595
73,87.52323226305069
74,102.05428879024306
75,111.21693127582257
76,108.01367465095146
77,101.72627152405835
78,103.698454892079
79,108.1000900424398
80,98.1581897009959
81,103.09193277961033
82,99.72381170633491
83,103.78723319101304
84,99.69980547210898
85,106.69160406413964
86,101.22014016783665
87,98.82722809197372
88,96.67932262033335
89,104.87974705909939
90,99.32692932465154
91,102.0805056415023
92,109.26915190026673
93,101.65620214636147
94,108.50105496121662
95,102.39416303243844
96,99.68404661121004
97,113.76089316988991
98,104.10600962491888
99,97.89054850598095
100,102.4148553273344
101,102.41590293183621
102,102.46139197484466
103,105.32845385394151
104,103.24726442193318
105,99.21995178357491
106,103.20002273824481
107,97.49943607005615
108,94.10942390096892
109,106.75245179073471
110,90.80848823269677
111,102.8151218076859
112,103.35970707757701
113,103.38114149471885
114,101.22515130738032
115,97.27767364229969
116,93.18609761961615
117,104.38375546445147
118,100.85607189492977
119,98.21446503298702
120,102.94970677645378
121,93.28139400146684
122,106.29381450422687
123,101.91543406449809
124,104.21737416047944
125,103.57330225392519
126,104.1646291822498
127,107.28360911289775
128,103.97108656345164
129,102.22721749489025
130,90.04958587264957
131,99.09170582780536
132,96.00319658260896
133,96.69904843006712
134,102.87291371312585
135,93.76104494874798
136,106.20036473828678
137,100.79372853878864
138,103.64889415890651
139,97.85651890153787
140,92.70850579812347
141,108.96587184231356
142,100.66364431130937
143,99.98356380779737
144,104.04224143458156
145,101.68361933926464
146,99.74500136728398
147,99.43583492878234
148,102.67098861965941
149,111.98151336466387
150,99.75487611368905
151,105.99346994290019
152,98.78185021951144
153,93.54146887736302
154,91.30797164157217
155,105.40896838700117
156,108.17951251517542
157,106.31849555519088
158,99.26109148562907
159,101.88319725685949
160,105.40208406616506
161,92.33176698194565
162,95.48038987685194
163,99.52327899315405
