Index,Numero generado
1,5.46144442264362
2,4.615804690075773
3,3.699017024477581
4,6.115563257719511
5,6.037215251449555
6,4.236707430739518
7,3.4144475178486666
8,5.284838783481355
9,6.513610596146348
10,4.0084140968534
11,5.461774470643258
12,6.36023408692407
13,3.2375615033383047
14,3.716098155296112
15,3.6538538994117493
16,5.471285293621422
17,4.738120073230334
18,5.530162747848401
19,5.286664710670985
20,5.373852228033778
21,5.7284324060605165
22,5.906663834246808
23,3.49462821792883
24,3.108710914999183
25,3.7600440744316335
26,6.509127289378705
27,3.282939661750317
28,5.440386502522928
29,4.365189563359097
30,4.977428705583168
31,4.516775773832002
32,4.444471215213308
33,5.1169522037632404
34,4.054112601288919
35,3.2074763341577675
36,3.7527511304431402
37,5.665331526767803
38,5.492355598532457
39,3.781298482636285
40,6.052320484305707
41,3.8594551853047285
42,3.4787794621689927
43,6.061376434127969
44,6.3245156395463145
45,6.696094272943144
46,4.556355601851708
47,3.262751537847369
48,5.684546613752204
49,4.356901632522203
50,3.938741117415102
51,5.049800088393256
52,5.321529446452006
53,4.136729104337931
54,5.140122622033896
55,4.8841324879246715
56,3.0029658507384482
57,4.709393347573447
58,4.082434049059257
59,5.020700972054781
60,4.525040794690211
61,5.201759976694045
62,4.676261652454382
63,5.678503055635393
64,3.1536221207662694
65,5.07735107438787
66,6.529639210266595
67,6.048567103376218
68,4.560872272422653
69,3.9700251326680647
70,5.595451219681966
71,6.920509937325036
72,4.995668516379589
73,6.044776025721973
74,5.776025698606649
75,5.283908547522948
76,4.840161456831794
77,4.1909130375683485
78,5.159003926411569
79,3.3045025853812113
80,4.50162711734083
81,4.1541455203677895
82,3.775962027971316
83,6.697409380111434
84,6.175090896751788
85,5.778917262787305
86,3.345763084180143
87,4.642811414478052
88,4.631892146572827
89,4.691358540051
90,3.165013811726728
91,6.436740350689531
92,5.553081990931497
93,6.306861099168453
94,6.20350708161056
95,6.131921652850686
96,6.420912125115146
97,4.55736581970457
98,4.412088707880992
99,5.7160410376216095
100,6.437395713763439
101,3.1965840816541897
102,5.311383113757622
103,5.632863473062029
104,4.024875050454051
105,6.3555428083268755
106,6.74166891858653
107,4.727861598515959
108,4.1891337132511035
109,6.9951368331736035
110,3.042911151614728
111,6.349464793660167
112,5.420606032459196
113,5.001516907306739
114,6.438537922255591
115,4.809726783287601
116,3.7022108179687154
117,4.432239230029774
118,5.783700155717467
119,5.6954929072674725
120,4.474430513129565
121,6.833607480250302
122,6.775598779699548
123,5.588893474009185
